customerID,Churn,Monthly,Contas_Diarias,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total
6185-TASNN,No,46.3,1.5433333333333332,Male,0.0,No,No,24.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.0,2122.45
6188-UXBBR,No,20.25,0.675,Female,0.0,Yes,Yes,13.0,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,63.15,816.8
6194-HBGQN,No,81.15,2.705,Male,0.0,No,No,1.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),24.8,24.8
6195-MELTI,No,54.65,1.8216666666666665,Female,0.0,No,No,38.0,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),68.15,2656.3
6196-HBOBZ,No,99.35,3.3116666666666665,Male,0.0,Yes,Yes,4.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.5,96.85
6198-PNNSZ,No,109.8,3.6599999999999997,Female,0.0,Yes,Yes,68.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6185.8
6198-RTPMF,No,92.6,3.0866666666666664,Female,0.0,Yes,No,61.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.3,1554.9
6198-ZFIOJ,No,75.6,2.52,Male,0.0,Yes,Yes,16.0,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024
6199-IPCAO,No,26.1,0.87,Female,0.0,Yes,No,1.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.8,78.8
6199-IWKGC,No,100.25,3.341666666666667,Male,0.0,Yes,No,46.0,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,65.65,3047.15
6202-DYYFX,No,76.0,2.533333333333333,Male,1.0,Yes,Yes,72.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.1,7447.7
6202-JVYEU,No,19.9,0.6633333333333333,Male,0.0,No,No,4.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,77.85,299.2
6203-HBZPA,No,63.9,2.13,Male,0.0,No,No,5.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,107.05
6204-IEUXJ,Yes,80.1,2.67,Female,0.0,Yes,No,60.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.15,6411.25
6207-WIOLX,Yes,58.6,1.9533333333333334,Male,0.0,Yes,No,10.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.1,659.65
6210-KBBPI,Yes,99.45,3.315,Male,0.0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2
6211-WHMYA,No,43.85,1.4616666666666667,Female,1.0,Yes,No,39.0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Mailed check,99.1,3877.95
6211-WWLTF,No,99.7,3.3233333333333333,Female,0.0,No,No,72.0,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),73.0,5265.2
6212-ATMLK,No,95.7,3.19,Female,0.0,Yes,Yes,49.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),107.95,5293.2
6214-EDAKZ,Yes,55.15,1.8383333333333334,Male,0.0,No,Yes,62.0,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),56.15,3487.95
6215-NQCPY,No,99.7,3.3233333333333333,Female,0.0,No,Yes,1.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.6,73.6
6217-KDYWC,No,19.6,0.6533333333333334,Female,0.0,Yes,No,34.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.65,3207.55
6217-TOWGS,No,75.4,2.5133333333333336,Male,0.0,No,No,3.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,57.5
6218-KNUBD,No,59.45,1.9816666666666667,Female,0.0,No,No,48.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.4,5121.3
6221-AVQYL,Yes,73.25,2.441666666666667,Female,1.0,Yes,No,43.0,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),55.55,2342.2
6223-DHJGV,No,20.65,0.6883333333333332,Female,0.0,No,No,6.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.05,434.5
6227-FBDXH,No,99.5,3.316666666666667,Female,0.0,No,No,25.0,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,61.05,1540.2
6227-HWPWX,Yes,69.0,2.3,Female,1.0,No,No,25.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,102.8,2660.2
6229-LSCKB,No,79.7,2.6566666666666667,Female,0.0,No,No,51.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.95,1288
6229-UOLQL,No,52.0,1.7333333333333334,Female,1.0,No,No,2.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.8,163.7
6230-BSUXY,Yes,85.0,2.8333333333333335,Female,0.0,No,No,66.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),104.55,6779.05
6231-WFGFH,No,20.5,0.6833333333333333,Male,0.0,Yes,Yes,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,89.4,6376.55
6233-HXJMX,No,89.3,2.9766666666666666,Female,0.0,No,No,9.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.15,416.45
6234-PFPXL,No,95.9,3.1966666666666668,Male,0.0,Yes,Yes,17.0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.4,1539.45
6234-RAAPL,No,99.9,3.33,Female,0.0,No,No,46.0,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),55.65,2688.85
6235-VDHOM,Yes,28.45,0.9483333333333334,Male,0.0,Yes,Yes,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.5,68.5
6240-EURKS,Yes,35.0,1.1666666666666667,Male,0.0,No,No,11.0,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.5,795.65
6242-FEGFD,No,96.6,3.2199999999999998,Male,0.0,Yes,No,51.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.25,4089.45
6242-MBHPK,No,95.1,3.17,Female,0.0,Yes,No,62.0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.0,4985.9
6242-SGYTS,No,94.95,3.165,Male,1.0,Yes,No,23.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.75,485.2
6243-OZGFH,No,44.95,1.4983333333333335,Female,0.0,Yes,Yes,28.0,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),82.85,2320.8
6244-BESBM,No,95.2,3.1733333333333333,Female,0.0,Yes,No,3.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.75,229.5
6248-BSHKG,No,20.4,0.6799999999999999,Male,0.0,Yes,No,48.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.25,855.1
6248-TKCQV,No,80.6,2.6866666666666665,Female,1.0,Yes,No,66.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.95,6975.25
6250-CGGUN,No,84.4,2.8133333333333335,Female,0.0,Yes,Yes,24.0,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),78.6,1846.65
6252-DFGTK,No,68.1,2.27,Male,0.0,No,No,19.0,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,69.6,1394.55
6253-GNHWH,No,71.1,2.3699999999999997,Male,0.0,Yes,No,5.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,85.4,401.1
6253-WRFHY,No,64.75,2.158333333333333,Male,0.0,Yes,Yes,10.0,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),53.7,521
6257-DTAYD,No,104.15,3.4716666666666667,Female,0.0,No,No,5.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,82.75,417.75
6257-RJOHI,No,50.8,1.6933333333333331,Male,1.0,Yes,No,65.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),92.7,5968.4
6258-NGCNG,No,23.5,0.7833333333333333,Female,1.0,Yes,No,72.0,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),84.1,6129.65
6258-PVZWJ,No,90.8,3.0266666666666664,Female,0.0,No,No,7.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.7,586.05
6259-WJQLC,No,81.1,2.703333333333333,Female,0.0,No,No,45.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,87.25,3941.7
6260-ONULR,No,62.8,2.0933333333333333,Male,0.0,Yes,No,9.0,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,68.95,593.85
6260-XLACS,No,19.7,0.6566666666666666,Female,0.0,Yes,Yes,70.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,80.7,5617.95
6261-LHRTG,No,54.75,1.825,Male,0.0,No,Yes,30.0,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95
6261-RCVNS,Yes,73.9,2.4633333333333334,Male,0.0,Yes,Yes,68.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.7,7849.85
6265-FRMTQ,No,20.4,0.6799999999999999,Female,0.0,No,No,31.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.95,683.25
6265-SXWBU,No,95.75,3.191666666666667,Male,0.0,No,Yes,31.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),25.0,789.2
6266-QHOJZ,No,89.85,2.9949999999999997,Male,0.0,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.35,69.35
6267-DCFFZ,No,90.05,3.0016666666666665,Male,0.0,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.8,80.8
6270-OMFIW,Yes,94.4,3.146666666666667,Female,1.0,No,No,5.0,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,80.7,374.8
6275-YDUVO,Yes,86.2,2.8733333333333335,Female,0.0,Yes,Yes,71.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),100.5,7030.65
6278-FEPBZ,No,20.25,0.675,Female,1.0,No,No,57.0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),69.85,4003
6281-FKEWS,No,49.05,1.635,Male,0.0,No,No,8.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),25.25,186.3
6283-GITPX,No,76.9,2.5633333333333335,Female,0.0,No,Yes,67.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),106.6,7244.7
6284-AHOOQ,Yes,90.5,3.0166666666666666,Male,0.0,Yes,Yes,47.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.35,4749.15
6284-KMNUF,No,98.0,3.2666666666666666,Male,0.0,Yes,Yes,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.2,20.2
6285-FTQBF,No,25.55,0.8516666666666667,Female,0.0,Yes,No,4.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.15,91.4
6286-SUUWT,No,19.95,0.6649999999999999,Male,0.0,Yes,Yes,16.0,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,84.9,1398.25
6286-ZHAOK,No,25.55,0.8516666666666667,Male,0.0,No,No,2.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.0,165.45
6288-CHQJB,No,69.95,2.3316666666666666,Female,0.0,Yes,No,23.0,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,54.25,1221.55
6288-LBEAR,No,79.1,2.6366666666666663,Male,0.0,Yes,Yes,12.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.5,255.5
6289-CPNLD,Yes,73.9,2.4633333333333334,Female,0.0,Yes,Yes,15.0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),76.5,1155.6
6292-TOSSS,No,24.9,0.83,Male,0.0,Yes,No,32.0,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Mailed check,70.5,2201.75
6295-OSINB,No,109.65,3.6550000000000002,Male,0.0,No,No,25.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.9,510.8
6296-DDOOR,No,58.2,1.9400000000000002,Male,0.0,Yes,Yes,36.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.45,754.5
6297-NOOPG,No,110.5,3.683333333333333,Female,0.0,Yes,Yes,72.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),85.3,6129.2
6298-QDFNH,Yes,79.35,2.645,Male,0.0,No,No,45.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),112.2,5031.85
6300-BWMJX,No,93.35,3.1116666666666664,Female,0.0,No,No,29.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),100.55,2878.75
6302-JGYRJ,Yes,79.45,2.6483333333333334,Male,0.0,Yes,Yes,56.0,No,No phone service,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),36.1,1971.5
6303-KFWSL,No,55.25,1.8416666666666666,Male,0.0,Yes,Yes,8.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),51.3,411.6
6304-IJFSQ,Yes,49.9,1.6633333333333333,Male,0.0,No,No,68.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.55,1657.4
6305-YLBMM,Yes,104.05,3.4683333333333333,Female,0.0,No,Yes,62.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.0,1638.7
6308-CQRBU,No,109.25,3.6416666666666666,Female,1.0,Yes,No,31.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,90.7,2835.5
6311-UEUME,Yes,78.9,2.6300000000000003,Male,0.0,No,No,6.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.65,109.3
6313-GIDIT,Yes,54.45,1.8150000000000002,Female,0.0,No,No,8.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.0,624.6
6317-YPKDH,Yes,29.95,0.9983333333333333,Male,1.0,No,No,3.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.0,294.45
6319-IEJWJ,Yes,90.2,3.006666666666667,Female,0.0,Yes,Yes,7.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35
6319-QSUSR,No,19.7,0.6566666666666666,Male,0.0,No,No,68.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),101.35,7110.75
6322-HRPFA,No,59.6,1.9866666666666668,Female,0.0,Yes,Yes,14.0,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),59.45,780.85
6322-PJJDJ,No,94.8,3.1599999999999997,Male,0.0,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,69.6
6323-AYBRX,Yes,19.35,0.645,Male,0.0,Yes,No,55.0,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,58.6,3068.6
6326-MTTXK,Yes,100.85,3.3616666666666664,Female,0.0,No,No,6.0,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,63.4,348.8
6328-ZPBGN,Yes,95.15,3.171666666666667,Female,0.0,Yes,Yes,28.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.55,543.8
6330-JKLPC,Yes,80.5,2.683333333333333,Male,0.0,No,Yes,13.0,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),66.4,831.75
6331-EWIEB,Yes,85.25,2.841666666666667,Male,1.0,Yes,No,23.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.45,2117.25
6331-LWDTQ,Yes,72.15,2.4050000000000002,Male,0.0,Yes,No,15.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.8,294.95
6332-FBZRI,No,69.35,2.3116666666666665,Female,0.0,Yes,Yes,37.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.45,911.6
6333-YDVLT,No,110.0,3.6666666666666665,Female,0.0,No,No,23.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.8,615.35
6338-AVWCY,Yes,40.15,1.3383333333333334,Male,1.0,Yes,No,1.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.55,73.55
6339-DKLMK,No,31.65,1.055,Male,0.0,Yes,Yes,38.0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),81.0,3084.9
6339-RZCBJ,No,78.9,2.6300000000000003,Male,0.0,No,No,22.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.25,566.5
6339-TBELP,No,86.4,2.8800000000000003,Female,0.0,Yes,No,38.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.0,4026.4
6339-YPSAH,No,73.8,2.46,Male,0.0,Yes,Yes,53.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.4,1110.35
6340-DACFT,No,20.55,0.685,Female,0.0,No,No,2.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.4,80.95
6341-AEVKX,No,104.3,3.4766666666666666,Female,0.0,Yes,Yes,72.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.3,7679.65
6341-JVQGF,No,81.15,2.705,Male,0.0,No,Yes,1.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.3,93.3
6344-SFJVH,No,24.9,0.83,Female,0.0,Yes,Yes,69.0,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),54.95,3772.5
6345-FZOQH,No,19.9,0.6633333333333333,Male,1.0,Yes,No,35.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,94.55,3365.4
6345-HOVES,No,25.05,0.8350000000000001,Male,0.0,Yes,Yes,24.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.8,469.65
6345-ULYRW,Yes,88.4,2.9466666666666668,Female,0.0,Yes,No,53.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.8,1021.8
6347-DCUIK,Yes,74.15,2.4716666666666667,Male,0.0,No,No,15.0,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,50.75,688.2
6348-SNFUS,No,55.45,1.8483333333333334,Female,0.0,No,No,16.0,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,38.9,664.4
6349-JDHQP,No,19.85,0.6616666666666667,Male,0.0,No,No,33.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),79.0,2576.8
6350-XFYGW,No,94.75,3.158333333333333,Male,0.0,Yes,No,3.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.0,78.25
6351-SCJKT,No,41.35,1.3783333333333334,Male,0.0,Yes,Yes,9.0,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,29.95,248.95
6352-GIGGQ,No,88.8,2.96,Female,0.0,Yes,Yes,23.0,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,57.75,1282.85
6352-TWCAU,Yes,86.45,2.881666666666667,Female,1.0,No,No,30.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.7,2967.35
6353-BRMMA,No,104.1,3.4699999999999998,Male,0.0,Yes,Yes,51.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,23.95,1216.35
6356-ELRKD,Yes,95.6,3.1866666666666665,Female,0.0,Yes,No,60.0,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),60.8,3603.45
6357-JJPQT,No,80.5,2.683333333333333,Female,0.0,No,No,13.0,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),30.85,394.1
6358-LYNGM,Yes,74.9,2.496666666666667,Male,1.0,Yes,No,9.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.25,204.55
6360-SVNWV,No,73.55,2.4516666666666667,Female,0.0,Yes,Yes,14.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8
6362-QHAFM,No,108.3,3.61,Male,0.0,Yes,No,34.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.05,679
6365-HITVU,No,87.25,2.908333333333333,Male,1.0,No,No,33.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.9,847.8
6365-MTGZX,Yes,96.0,3.2,Female,0.0,Yes,Yes,71.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,76.05,5436.45
6366-XIVKZ,No,63.15,2.105,Male,1.0,No,No,16.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.65,1043.3
6366-ZGQGL,Yes,24.8,0.8266666666666667,Male,0.0,Yes,No,71.0,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,49.35,3515.25
6368-NWMCE,No,68.15,2.271666666666667,Male,0.0,No,No,26.0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.65,2537
6368-TZZDT,No,19.5,0.65,Male,0.0,Yes,Yes,49.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,97.95,4917.9
6369-MCAKO,No,89.05,2.9683333333333333,Female,1.0,No,No,45.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),85.7,3778.1
6370-ZVHDV,No,25.3,0.8433333333333334,Male,0.0,Yes,Yes,33.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,690.25
6371-NZYEG,No,64.25,2.1416666666666666,Female,1.0,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.2,79.2
6372-RFVNS,Yes,78.8,2.6266666666666665,Female,0.0,Yes,No,45.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),95.2,4285.8
6374-AFWOX,No,65.65,2.1883333333333335,Female,0.0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.1,19.1
6374-NTQLP,No,104.1,3.4699999999999998,Female,0.0,No,No,46.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),74.8,3548.3
6376-GAHQE,Yes,77.85,2.5949999999999998,Female,0.0,Yes,Yes,33.0,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,79.15,2531.4
6377-KSLXC,No,19.95,0.6649999999999999,Female,1.0,Yes,No,25.0,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),69.5,1752.65
6377-WHAOX,No,106.15,3.5383333333333336,Male,0.0,Yes,No,17.0,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,54.6,934.8
6379-RXJRQ,Yes,70.1,2.3366666666666664,Male,0.0,No,No,32.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),93.4,2979.3
6380-ARCEH,No,20.2,0.6733333333333333,Male,0.0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,20.4
6383-ZTSIW,No,99.1,3.3033333333333332,Female,0.0,No,No,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,45.3
